Isbn,Name,Stars,Title,Date,Description
0553803700,Thomas Tomczak,5.0,"5.0 out of 5 stars
Returning to an Old Friend",25/04/2023,"Having read this when I first started reading science fiction, I returned to see if it was as good as I remembered it. It is and more so. The author 's understanding of both human and robot motivation is much more astute than over forty years ago. Particularly interesting is how his story reflects today."
0553803700,AJDestin,5.0,"5.0 out of 5 stars
Great Classic Asimov",10/11/2018,"A while ago, I got sick of binge watching mindless shows and decided to binge read some of the classics of science fiction. I had not read any Asimov before, and figured that I, Robot was a good starting point. This book is actually a collection of short stories that take place in a future which doesn’t seem all that remote these days. Robots, and more importantly, the “positronic brain”, have become the leading technologies. In the early stories in the book, robots and their brains are in their earlier stages of development and they evolve considerably throughout the book. What I like about these stories is the fact that the underlying stories and their nuances are solid and well developed, while the robots and futuristic technology are more of a setting. Central to these underlying stories are the Three Laws, which lead to many unique and interesting problems. While this probably isn’t Asimov’s greatest book, it is an excellent introduction to his overall style. This book is a great starting point, and it got me hooked. As a result, I wound up reading the Robots series, the Galactic Empire series, and the Foundation series. Give it a try. You may get hooked too. On another note, the movie of the same name really doesn’t have much to do with the book. The movie took bits and pieces and then built around them."
0553803700,Schtinky,5.0,"5.0 out of 5 stars
Robots must follow the rules...",10/07/2004,"Re-reading ""I, Robot"" before the movie comes out was a good idea, I'm glad I did.  For me, reading Asimov if often a fond trip down memory lane.But if you have never read Asimov or looking for somewhere to start, I would highly recommend ""I, Robot"" as a first glimpse into Asimov's world(s).  Here is a wonderful and timeless collection of nine short stories that all center around a central theme; The Three Laws Of Robotics.The three laws are: 1) A robot may not injure a human being or through inaction allow a human being to come to harm.  2) A robot must obey orders given it by human beings except where such orders would conflict with the First Law.  3) A robot must protect its own existence as long as such protection does not conflict with the First or Second Law.These laws are the central theme to each individual story, and connecting them is a running ""Runaround"", ""Reason"", and ""Catch That Rabbit"".  Always under the direst of circumstances, they must figure out the malfunction of the robot before something terrible happens.  Very entertaining stories.Some of the other stories are about Dr. Calvin's personal experiences, such as ""Liar"" and ""Little Lost Robot"", but all fall back onto the laws as their basic theme, and whether or not humans will ever accept robots among them.Once finished with ""I, Robot"", I very highly recommend the ""Foundation"" series, one of my favorite Asimov themes, along with the Robot Trilogy and another favorite, ""Nightfall"".  Asimov has the gift of creating lively, likeable characters with a technical backdrop to his all-to-human stories, and always infuses a bit of humor into them.Truly one of the great masters of Sci-Fi, Asimov is a must-read in my opinion, and ""I, Robot"" is a wonderful starting point.Enjoy!"
0553803700,Eflander,4.0,"4.0 out of 5 stars
A classic",20/07/2022,"I, Robot is a sci fi classic of collected short stories by Asimov — published in 1950. Interesting to see what Asimov, a prof of chemistry, was able to predict and not predict about the world 70 years down the road. What is clever in the book is how a robot psychologist is able to get into the mind of robots and even out smart them. You can also find some precursors of Star Trek and Star Wars in the stories (e.g. hyperspace). No aliens or ETs however. A fun quick read."
0553803700,Dim Dandy,2.0,"2.0 out of 5 stars
Great stories, bad narrator",27/07/2005,"(I'm reviewing the audio CD edition.)I've always loved these stories.  Warmly human, insightful, clever and entertaining.  Asimov's diction sometimes sounds very old-fashioned, and his characters can seem a tad cliched or flat.  But the stories themselves are hugely entertaining.My disappointment is with the narrator.  I've heard this narrator on one other book, and I didn't like him in it, either.  But in that case, I hated the book (a pulp fiction mystery--I should have known better).  I've come to realize that this guy simply doesn't know how to narrate.  He seems to feel that he must cram as much emotion as he can into every sentence.  The truth is that, in most cases, most of the time, narrating doesn't requiring any serious emoting.  So he's always giving emotional spins to lines that shouldn't have any.  Rising inflections cause sentences to end with an interrogative tone that they shouldn't have.  Long pauses in the middle of sentences imply things--sarcasm, doubt, fear--that the text doesn't justify.  Characters come off as sounding smarmy, even insulting, when in fact they were intended to speak straightforwardly and sincerely.Even when the text does have a certain level of emotion in it, the narrator's reading is unpredictable.  Sometimes he does a good job;  other times he sounds like he's trying too hard.  It's not that he over-emotes, necessarily.  It's more a matter of sounding convincing.  Some readers can narrate the most wildly maudlin or melodramatic scenes, and sound convincing.  Others can't manage to portray mild surprise convincingly.As a result, I've found that I can only listen to this book a bit at a time, because I grow so thoroughly annoyed with the narration.  I have to mentally re-speak the words inside my head, shorn of all the overwrought histrionics.Ironically, this problem ends on the last story of the book.  It's a much more detached, dry, analytical story than all of the previous stories;  a good bit of it is narrated by a character.  So we have a narrator reading a character who is himself narrating.  Suddenly, the goofiness of the narration in the earlier stories is gone.  I won't say that he reads like a robot (to make a bad pun), but he simply reads normally.  They way I wish he had read the entire book.  Yet the story, although interesting, is probably the least fun to listen to, because it is so analytical.My only other quibble (a very minor one) is Will Smith's face on the box.  This book has nothing to do with the horrid movie of the same name.  This book contains the original stories, not the shoot-'em-up story in the movie.  The publisher should have been able to divine that the people who would bother to read Asimov's stories are not at all the type of people who would go see Will Smith playing his usual grin-and-shoot macho action hero character.  And if anyone bought this audio book thinking that it would be (one shudders to think) some sort of dramatization of the movie, they would be awfully disappointed.Overall, I can't recommend this book simply because of the narration.  Hopefully there will one day be a better narration."
080213825X,Huonika,5.0,"5.0 out of 5 stars
Brand new like condition from Owlbooks seller.",05/08/2019,"Been wanting to read all of the “sex &city” type books from Candace Bushnell, so I was super excited I found these on amazon. Instead of buying it brand new, I decided to buy it used from a secondary seller. Such a good move! The book I received looked like it was literally brand new. Received book in 5 days (not bc if seller but bc USPS took book to Illinois & Ohio back to eastern end of Long Island even tho it was shipped from a town about hour & half from me). Pages were pristine, cover & binding were perfect. For the +/- $6-7 bucks I paid for this, it was well worth it. Hardcover as well. I will def be buying from this seller again (Owlbooks) bc I couldn’t be happier with the condition. You can see in the pics how perfect the inside of book were, pages perfect, no creases or anything. The description of the book was “like new”, and yes it stood up to that description."
080213825X,hypnobirdie,4.0,"4.0 out of 5 stars
Not for the NY Tourist",08/10/2009,"The thing that 4 Blondes does well is the same thing that pisses off most of the 1 and 2 star reviewers. A warning to those looking for a love story in this book, be warned, you won't find it here.Bushnell's satirical take on the lives of the pampered and wealthy of NYC hits it right on the nose and then socks them each in the jaw.  If you are a native NY'er (the last of a dying breed) who reads ""Page Six"" or waits to see who will be waiting outside on a red carpet anywhere in the city, you know who some of these people are meant to represent, if not then you may be shocked at how whiny and spoiled these 4 Blondes really are (I mean if you married a prince and all he wanted was kids...come that's too easy, right?).  Either way, it's a pretty fair representation.The sad part is that people who hate this book are the ones who think rich people live happy little lives just like in the pictures.  I really enjoyed peeking behind the curtain and getting a glimpse that no money or fame can substitute for good old fashioned common sense and mutual respect for each other.Everyone can relate to this book since we all have known married or single friends who show one persona and then when the ball drops they are all of a sudden divorced, or depressed or even hitting bottom only to leave us wondering ""how the heck did that happen?""."
080213825X,P. Meltzer,2.0,"2.0 out of 5 stars
Ugh.",06/03/2001,"I gave this book two stars only because I figured the first two stories--stupid though they may be--still could get 3 stars while the last two were just completely boring and pointless.  I don't mind tabloid-y, gossipy, trashy novels one bit, but for heaven's sake don't make them boring!  That's the cardinal sin.  I also found myself wondering how the author felt about the 4 main characters in each of the stories as well as the society they all lived in.  The reflexive answer would be that she would probably be just as repulsed by them as all the readers.  But I wonder about that.  First of all, she clearly seems to know the world whereof she writes inside and out.  And how could she know it so well unless she lived it?  And second, look at that photo on the back!  It looks as if she is EXACTLY like one of the characters in her little novellas (with slightly less blonde hair).  With her come-hither expression and attempted seductive pose, I was thinking, maybe this is Janey Wilcox and Princess Cecelia.  So maybe her view of these women is more understanding (maybe even approving) than all the readers seemed to find them."
080213825X,Schtinky,3.0,"3.0 out of 5 stars
SITC gets more intimate but looses some splash",18/08/2004,"Right after reading $eXz In The City, I tore into Four Blondes, looking for a happy extension to the reading pleasure I previously received from Candace Bushnell.  I wasn't disappointed, for the most part.Bushnell keeps up her frantic, fragmented pace in Four Blondes that she mastered with SITC, but takes a closer, edgier look at four women in particular.  While I thought these four women would interact throughout the book, they really don't.  It is actually four separate stories of New York women, and I think that let me down just a tad.First we have Janey, a model, who realizes her only ambition has been getting a man (any man) to pay for her summer in the Hamptons.  Of all four stories, I liked Janey's the best.  Though she is a ambitionless leech, I found myself actually liking her.Next is Winnie Dieke, married to James, no children.  Winnie is a journalist, as is James, and after seven years of marriage is wondering if James is the best she will ever do.  They don't care much for each other, but can't seem to let go of their relationship for mostly selfish reasons.Third is the story of Princess Cecelia, a beautiful girl who marries a real Prince.  This was my least favorite segment, and the reason my rating dropped from 4 stars to 3.  I simply could not relate to Cecilia at all, she had no redeeming qualities whatsoever, and I felt it was a little beneath Bushnell to not have come up with at least one, since she is so very good at making likeable personalities out of despicable people.Fourth and last, is the story of a writer to travels to England to write about how the English have bedroom relationships.  The first person narrator of this story is never named, except for what seems to be a nickname of ""Minky"".  Minky was definitely a fun personality, and someone I could see myself liking to be around.All in all, Four Blondes is a good book, but definitely better if you accustom yourself to Bushnell's style first with SITC.  Enjoy!!"
080213825X,Simply Retta,1.0,"1.0 out of 5 stars
TERRIBLE WASTE OF TIME",04/12/2003,"I must agree with the majority on this one.  It has to be the worst book I've ever read in my life.I made the mistake of buying a used copy online without reading any of the reviews first.  Of course, I'm thinking, ""Hey, she wrote SATC, she's gotta be pretty good"".  But, oh, was I ever wrong!  Now I know why the book itself was only sold for 89 cents and I SERIOUSLY regret paying the S&H for it.  What a waste!!Don't think I've ever been unable to finish a book, but I just couldn't torture myself with this literary garbage any longer.  I never made it past the 2nd part about Winnie.  I was so disgusted with the first character, Janey, and I HATED the way the second part was written.I just received a copy of Bushnell's 'Trading Up' as a part of an online book club and I returned it immediately.  If I didn't like Janey in 4 Blondes, I'll hate an entire book about her upper-class wannabe lifestyle.  Hello, she's a shallow, self-absorbed prostitute!!!Please, I beg you, don't waste your time on this one."
080213825X,vb,5.0,"5.0 out of 5 stars
whitty and refreshingly honest look at four women in NY",18/01/2001,"I have been a fan of Sex and the City for quite a while, so I decided to give this book a try, hoping it would hold my interest for a bit... I was not dissappointed!Finding a good stopping point was rather difficult, as each page developed a new twist to the story.This book did not sugar coat any aspect of human, in particular female, nature: obsession with looking good, being successful and popular, and having money, lots of it!  As much as we try to deny it, these thoughts circulate in our minds,  but almost no one ever has the guts to say it all, exactly how it is...In this book Candace B. does exactly that, boldly and with an amazing sense of humor and sarcasm at all of this.If sex is not something you would prefer to read about, this is not for you. Otherwise, this book is time and money well-spent.  Can't wait for the next book from this fabulous (and gorgeous) author!"
080213825X,Adrineh Sietsema,4.0,"4.0 out of 5 stars
Easy read",12/09/2018,Easy readLove itFour starsGreat vacation read for sure.Want to read more of her books now for sure
080213825X,itzzzmo,2.0,"2.0 out of 5 stars
boring....should have read the reviews before I bought this book",20/06/2010,"I really wish I would have read the reviews before I bought this book. I just finished Candace Bushnell's Carrie Diaries which I loved. That book was an easy, enjoyable read.  This one started off ok then just kept getting worse. The book is a series of 4 different stories of New York Women. The first story wasn't that bad. But the second story was a total waste of time reading. I kept waiting for it to get better and it never did. I did not like the style of how that story was written either. It was just weird.  I am onto the third story now, only a few pages into it and so far it has started out as bad as the second story.  I hope her other books are better than this one. I wouldn't waste your time reading this book unless maybe you got it for free!"
080213825X,Susan goulding,1.0,"1.0 out of 5 stars
I wish I'd read the reviews BEFORE I bought  the book!",24/03/2012,"I rarely right reviews.  However this book was such a disappointmemt I felt compelled.  If you're looking for a disjointed, slow read then you will love this.  Being an avid reader this was painful to finish.  I kept thinking it was going to get better as I've read several of Ms Bushnell's book previously.  Yuck what a disappointing mess.  It appears as if she wrote the book only to meet an editors deadline without a thought or plan.  Just words.  I wish I'd saved my $9.99.  Trust me don't waste your time or money!"
080213825X,Ninoska Titinger,3.0,"3.0 out of 5 stars
Faux Glitter and empty heads.",09/11/2005,"You love them, you pitty them, you will remember them.Four different stories of women who want to believe in something more and are trapped in their old and bad habits. It gives you a sneak peak into the reality of beautiful, blonde, babes with fake boobs and unfulfilled fantasies.LA LA Land."
080213825X,Danya Good,1.0,"1.0 out of 5 stars
Roughly written, Chaotic stories",31/08/2018,"The book contains 4 bland stories about uninteresting women. The first story is slightly entertaining, but unrealistic and features very shallow and unimpressive characters. From there, the stories become increasingly chaotic, unstreamlined, and sloppily written stories. The author appears to have been in an extreme hurry to rush through and finish the book. It's as if unedited or even reviewed by the author before submission. Very sloppy, messy writing, which is greatly lacking character, even in the world of gratuitous, shallow beach-reads"
080213825X,Cortney Kehl,2.0,"2.0 out of 5 stars
Not worth the time...",03/09/2009,"This is definitely not one of Bushnell's best books--by far.  It is actually 4 shorter stories.  I am on the 3rd and so far, the only one worth my time was the 1st.  But, I keep reading thinking that maybe I'll figure out why the book got published..."
080213825X,Texas Girl,2.0,"2.0 out of 5 stars
Not the best work by Bushnell!",25/07/2010,"This book is simply snippets of unfinished work!  I bought it at an extremely reduced price, but it still wasn't worth the price.  You have to know the characters from her other novels to even understand what she's talking about!  Not worth the price!"
080213825X,HeyJudy,4.0,"4.0 out of 5 stars
Bushnell has another winner",01/11/2000,"Once again, Candace Bushnell proves her superiority as an  observer and as a writer.  She accurately picks up on the stereotypes of those personalities which so frequently flourish best in Manhattan and East Hampton.  Anyone who hasn't been to these places may not appreciate how dead-on are her portrayals.  With a writing style that is spare and distinctive, FOUR BLONDES makes an interesting read.  Ultimately, all the heroines in it are empowered, making this is the best kind of post-feminist fiction, thought-provoking without being preachy."
080213825X,Amazon Customer,3.0,"3.0 out of 5 stars
Nice read, but expected more",01/06/2016,Expected more.
080213825X,P. Draper,1.0,"1.0 out of 5 stars
Stupid, stupid, stupid!",29/10/2000,"I love Sex in the City and had hoped that this book would provide similar entertainment.  What a disappointment!  The characters are pathetic.  Each of the four stories ends abruptly, leaving the reader to wonder if perhaps Ms. Bushnell was limited to the number of pages that could be published.  I read the entire book (a VERY fast read) hoping it would get better, but alas, no luck.  Additionally, the book appears as if the author has just learned the ""F"" word and is intent on using it as much as possible.  Read this only if you are curious as to the many ways this word can be used, otherwise, SKIP IT!"
080213825X,Patricia Avila,2.0,"2.0 out of 5 stars
Disappointed",04/08/2012,It wasn't what I expected and the pace was too slow. Maybe my expectations were too high after Sex and the city.
080213825X,MMP,2.0,"2.0 out of 5 stars
not impressed",27/12/2014,"While this was an easy read, I found myself wondering when it was going to get better. Not her best work"
080213825X,Cathie Raible,2.0,"2.0 out of 5 stars
this was a boring book.  did not like the topics covered. I would not recommend to anyone else",06/02/2015,This was a boring book. I did not like the topics covered.  Would not recommend to anyone else at all
080213825X,BuffaloBorn,1.0,"1.0 out of 5 stars
The worst book I think I've ever read.",23/08/2003,"This book was truly awful. I bought it because I am a big fan of the Sex in the City tv show, so I thought I would enjoy a book by Candace Bushnell. Ya right! This book is so boring and has no point at all. In fact I only read half the book and couldn't force myself to read anymore I was so bored. The character development was awful- you don't even care who you are reading about. Honestly I can't think of a book I have read that I hated more!"
0375913750,R.L. Geiger,5.0,"5.0 out of 5 stars
Pleasant Read, if not as Good as the First",15/03/2016,"I read the original Stargirl in high school. It was one of the greatest literary surprises I've ever experienced and a testament to the warning not to judge a book by its cover. It remains one of my favorite books to this day. I was not aware of a sequel until I was a number of years older and I snapped it up immediately.Several readers have posted negative reviews based on the fact the title character is now the narrator. Her enigmatic presence is punctured in the sequel as we see the world through her eyes. This is not a negative thing. It's fine to not enjoy this perspective if what you enjoyed about the first book was Stargirl as an ideal, but as a character, I felt the sequel humanized her in a way that was very positive. She's still an atypical, altruistic, even magical girl, but one who has experienced the sting of heartbreak and has sobered. Just a little. She deals with responsibility. She questions romance. She's a person and an interesting one.Her pining throughout the book for Leo, the narrator of the first novel, has been highlighted by some reviewers as a flaw. I disagree. Every one of us has experienced that before. I can look back through my own diary entries from high school and see how desperately involved I was with the fleeting romances of teenagerhood. This is a normal part of growing up and I believe the book handles it in such a way that we can all relate.The diary/letter format may throw people off as it is very different from the linear narrative of the original, but I found it interesting. I enjoy diaries and have long kept one myself, so the story felt more organic to me in this format. It won't work for everyone and that's understandable.The book isn't perfect. Many of the side characters feel phony. A few of them serve as walking literary devices with no personality of their own, which feels a little heavy handed much of the time. Even the better characters seem to serve limited purpose beyond providing Stargril a platform from which to speculate about the universe. The first book captured high school students more organically. The writing, while in no way bad, seems to falter in finding its voice. There are ""entries"" that I can believe were written by a teenage girl and others that feel like I'm reading a YA novel. I expected Stargirl's voice to be more dynamic and captivating.Even with its flaws, this is a good follow up to the first book. It's a short, entertaining read with some legitimately inspiring passages. If you loved the first book, spend the few dollars to snag this one. It's worth your time."
0375913750,Supified,5.0,"5.0 out of 5 stars
Attending Stargirl's solstice",08/10/2014,"I might as well add my voice to the chorus of people who loved this book.  A big improvement on the first (and not just in terms of length).  In this story we get to see the world from another character prospective, one that was fairly mysterious in the first book, owing much to the prospective given.  The cast are interesting and varied and there are some things done I didn't expect, but more on that later.As you probably already know, this book is written in the tense of a letter, which has been done before, but is done very well here.  I really enjoyed getting recaps of the day, sometimes weeks, after they happened.  What's better is that because this was written usually the end of a day, you could see the shifting and altering mindset of the character as she wrote the letter.  One thing that was done that was different and I loved was how the letter style is not constant.  Sometimes it's a summary and feels like a novel, sometimes it's random rambling and others it is broken up by poems and such.  It was pretty brilliant.The characters are also pretty spectacular, though I wish Stargirl had more friends  her age.  Actually the fact that she didn't might of been kind of the point, so I won't hold it at all against her (or the author).  The book is a lot longer than the original, which is great, but honestly I could of done with even more.  There are a lot of things this book started to touch on that I wish it had explored to greater depth.  Additionally I would like to have seen more about what stargirl thought about different things in life; However - the fact is the picture you are given is complete enough that I don't feel I need the author's hand holding to have a pretty good idea about how she would of reacted in different situations that the book doesn't present.There are some surprises and twists and turns I didn't expect and while the book is pretty generally a happy story, I think it improves on the already spectacular book one in just about every way.Oh and on the title of the review. . Read the book and you'll understand."
0375913750,Lloyd Lofthouse,5.0,"5.0 out of 5 stars
For me, Stargirl Represents the Desired Evolution of Humanity",14/10/2018,"In “Love, Stargirl”, the sequel to “Stargirl”, the main character’s family has already moved from Arizona to Pennsylvania where Stargirl returns to homeschooling after her short time in a real school in Arizona didn’t work out. In Arizona she was shunned by a mean mob of her peers for being a wonderful, positive role model.If humanity ever evolves into something better, we should learn from Stargirl. But, sad to think, there is only one Stargirl, and she is a fictional character in two books. Hopefully there will be a third book in the future.I read and reviewed “Stargirl” first before buying this sequel. The prequel earned five stars from me but this book is so much better because it is told from Stargirl’s point of view instead of Leo’s, the boy she left behind in Arizona after he dumped her. Of course, the reason he dumped her was because he caved in to peer pressure from a mean mob of other children who thought being too positive was wrong.I don’t think Stargirl is capable of a mean thought or behavior. After what Leo did to her in Arizona, how can she still love him like she does? To Stargirl, it seems Leo is her want-to-be Romeo and she is holding on to hope that he will evolve to her level. Is this wishful thinking? Unless there is a third book that includes Leo, we will never know.Stargirl is an incredible character and I want to know more about her life and friends. Because this book is told from her point of view, we meet all of the friends she makes in Pennsylvania: Dootsie, Betty Lou, Alvina, Perry Delloplane, and more. Each of Stargirl’s new friends is a unique individual as seen through the main characters eyes and thoughts. If we learn anything from the two books, we discover that being an individual is so much better than being the member of a mob of biased, like-minded people."
0375913750,Patricia,4.0,"4.0 out of 5 stars
Excellent, but not quite as good as Stargirl.",31/05/2014,"You have to have read Stargirl, the first of the books, in order to understand Love, Stargirl.I was thinking it might be a good read for my fourth graders, but it is definitely too old for them.  Stargirl is a great story, and it is written in a fun way, but the content is much more suited to 8th graders and up.  The readability is fine for younger kids, but the subject is over their heads.A few of my students started Stargirl, but they lost interest.  Younger kids just don't get, and shouldn't get, the problems of high school kids.I loved the book, the story, and the creative way it is written, but wait 'til you're 14 to read it!I am now reading its sequal, which is not as good as Stargirl."
0375913750,Overseas Mom,5.0,"5.0 out of 5 stars
Magic",31/03/2011,"This review courtesy of Squeaky Clean Reads ([...])Overall Review:  Magic. That's what this book is full of: Magic.  How so? you might ask. There were no magic spells or magicians or incantations... No, there weren't, but there was magic nonetheless. There is magic in seeing the small and seemingly insignificant things going on around you. There is magic in taking joy in a moment or celebrating a day. And what is more magical than watching a transformation? A person becoming or overcoming? How about befriending a 6 year old? Did you know 6 year olds are magic? They are. An incredible magical journey to a Winter Solstice is made--where the magic brings people together who love each other because first they were loved.  In reference to the first book titled ""Stargirl"", written from the point of view of someone else, I heard tell of the disappointment of humanizing Stargirl in this volume.  Humanizing? Where? I beg to differ. What human can make that sort of magic happen? There are some humans out there like her, admittedly, but they are few and far between. We see them and always wonder, ""How do they do it?"" How?  Beautifully and poetically written.  Overall rating is 5 out of 5 stars!Content Review:VIOLENCE: one mild instancePROFANITY: few mild instancesSEXUAL CONTENT: NONEMATURE THEME: MildRECOMMENDED AGE GROUP:  14+A wonderfully written, squeaky clean book.  The only violent part is when a character gets angry and beats someone up.  It's not graphically written, but another character sees and is very shaken.  There are less than a handful of swear words--so unusual when writing about teenagers!  There is no sexual content (two characters kiss, but there's nothing sensual about it).  I considered this to have a mild mature theme only because of the thought provoking nature of the novel.  ""Love, Stargirl"" is a Squeaky Clean read for 14+!This review was written by EmilyA Squeaky Clean Reads Book Reviewer"
0375913750,V,5.0,"5.0 out of 5 stars
Easy to read ( very interesting)",01/08/2023,It was a very interesting book my daughter loved it
0375913750,Amazon Customer,5.0,"5.0 out of 5 stars
Sequel to Stargirl",03/02/2018,"This is the sequel to Stargirl, and it is written from the perspective of Stargirl herself.This story is written as a very long letter in the form of a series of diary entries. The letter is addressed to Leo, her ex-boyfriend from the first book.When I picked up this book, I wanted to know more about Stargirl. I wanted to know more about the ethereal and unique girl who sang happy birthday to strangers, who wore interestingly different clothes, and who seemed to have an endless amount of kindness.As I read this book, I realized that Stargirl, deep down was still a normal child. She experiences anger, heartbreak, disappointment and terror, like any other child. I also realized that the reason why many viewed her as such was because we were viewing her through the eyes of Leo, an eager, youngster who had fallen in love with Stargirl and viewed her through a certain lens.This book delves into Stagirl's everyday life: her homeschool activities, how she interacts with others, how she views others, her family, her ""milk runs"" with her father, and the inner workings of her mind. It's quite an interesting read, but the Stargirl you see here may be a different girl than the person you saw in Stagirl (the first book). Nevertheless, this is still an interesting read regarding a kind girl who celebrates her uniqueness and is willing to reach others."
0375913750,Donna  V.,5.0,"5.0 out of 5 stars
Love, Stargirl - SOME BEAUTIFUL WRITING",26/08/2022,"Book 1: I was a bit disappointed in book 1.  It bogged down and didn't seem to go anywhere, although there were some nice scenes and nice writing.  BOOK 2:  This book was better and again, there was some beautiful images, and phrases, and characters.  It bogged down again, but there was too much I liked not to give it 5 stars.  I'm going to see what else this author writes.  glad i read this book; both of them actually."
0375913750,AlohaLinds,4.0,"4.0 out of 5 stars
Theme: Individuality vs. Conformity",26/02/2017,"The Stargirl series has been very popular in my special education classroom (5th-6th grade) this year.  One of my reading groups completed the Stargirl novel unit at the start of the school year and they requested that we read this one next because they weren't ready to say good-bye to the characters.  Cheers to Jerry Spinelli for creating a character who celebrates the uniqueness in all of us!  My students definitely connected with a main character who wasn't like everyone else, and who loved herself for who she was.  My students are very proud of themselves for understanding (and recognizing story examples) of individuality vs. conformity.  I couldn't be more pleased!"
0375913750,Dace,5.0,"5.0 out of 5 stars
I love ""Love, Stargirl""!",02/05/2013,"This book is written in the form of a novel-length letter, over the course of year, to the boy who broke the eccentric home-schooler's heart. It follows (the self-named) Stargirl's acclimation to small town Pennsylvanian and the relationships she forges as she gets to know interesting people around her and herself.""Love, Stargirl"" is a sequel to the Spinelli's best-seller ""Stargirl"", which is referenced throughout the book. This works great if the two are read in reverse order (""Love, Stargirl"" and then ""Stargirl""). All the reminiscing is new to the uninitiated reader and builds intrigue about her past with  Leo and Mesa, AZ. The first book (""Stargirl"") -- the better written of the two -- then fills in the gaps, and provides a proper ending for the series.Endearing and well-written, it happens to feature -- and be accessible to -- teenage readers, without being dumbed down or condescending.All in all, great books. Highly recommended. But please please please read this one before the other one."
0375913750,Kindle Customer,4.0,"4.0 out of 5 stars
I don't think I loved it quite as much as the first one but ...",06/10/2017,"My daughter and I read both the first Stargirl and this one together.  I don't think I loved it quite as much as the first one but we still enjoyed it quite a bit.  You would have to have read the first one prior to this or you won't understand much of it.  My daughter is 11 and it's hard to find books that both capture her attention and yet are still appropriate and not all about high school drama.  This one and Stargirl fit the bill.  Interesting, a little different and totally appropriate.  I recommend them both!"
0375913750,Amazon Customer,5.0,"5.0 out of 5 stars
Another lovely story",08/08/2020,"This was such a fun little read. I really enjoyed getting to know Stargirl better, and delving into her new town. Her journey of self discovery after losing Leo was endearing.  I loved all the different characters she met along the way. I hope they can make this into a movie too. Most of all, I hope the author rounds the story of Leo and Stargirl in the future.  As a romantic, I hope they find their way back to each other."
0375913750,nissahh,3.0,"3.0 out of 5 stars
Okay",07/07/2018,"Okay I was a little disappointed with this after liking Stargirl a lot. I can't put my finger on why I didn't like it, but it didn't feel the same you know? Stargirl is still my precious cinnamon roll that I want to protect with every fiber of my being but I didn't care for some of the characters and her being friends with an actual child that is 5 or 6. I didn't mind her being friends with 'A' I just can't recall her name but it was weird and I'm pretty sure it had a 'c' in it. Her group of friends were just weird but I expected that from Stargirl.Is it weird that I like the whole harem thing with Perry? I feel weird for liking it and was happy that it wasn't really looked down upon and caused no drama between those involve."
0375913750,Joy JustJoy,5.0,"5.0 out of 5 stars
Stargirl...again",30/11/2012,"This review is a strange one for me. I am a special ed teacher, and I have discovered Jerry Spinelli as an author who my students read in their accelerated reading goals....and ths I discovered the title 'Stargirl"" lasyt year in my gen ed teachers classroom. I borrowed it, read it, and then realized that I AM a Stargirl!!! I AM this character! And I am not alone!! So, it ws a happi discovery that there was a sequel called Love, Stargirl. It picks up where she left off, it tells what happens to her when she left her state of Arizona, and relocated. And if you process stuff the same way I do, you understand how this book gets on, and developes, but the ending you will have to read for yourself.I am a Stargirl fan!! But then...I AM Stargirl! Are you? Read and find out :)"
0375913750,E. Ingram,3.0,"3.0 out of 5 stars
The mysteries of Stargirl are answered...",09/03/2011,"and it's sort of a shame that they are.Stargirl's appeal in the first, ""Stargirl,"" is her quirky, mysterious personality. The power of Stargirl lies in not understanding her quirky ideas and actions. This book answers too many questions to keep Stargirl that girl of mystery and independent womanhood.My main concern is the length of time she's stuck on Leo Borlock. The entire book is a letter to Leo and even after Stargirl is told repeatedly that she shouldn't live in the past and that she should get over Leo. She knows this. She UNDERSTANDS it, and yet, independent individual that she is, can't move on until the last two pages of the book. This goes against everything Stargirl is and is made to be in the first book. And also doesn't go very far in showing young girls the value of moving on after a tough relationship. Perhaps this is a normal teen girl response, but this normal response is exactly what makes it so anti-Stargirl.Which is not to say that the book isn't beautifully written, or that it's not filled with Stargirl's trademark quirks and Jerry Spinelli's incredible sense of humor.It just seems to be a forced sequel rather than an organic extension of a story..."
0375913750,Luna,5.0,"5.0 out of 5 stars
Love star girl",26/10/2020,I like how it was in the form of the letter and how some characters seemed like they were something tough in the beginning but with the help of star girl just being star girl they revealed how they actually were and not you they pretend to be. Sometimes I think we all need a star girl in our lives.
0375913750,erick hinojosa,5.0,"5.0 out of 5 stars
Where is my star girl",18/11/2018,This book makes me feel sad and happy at the same time. It comes from the fact that star girl is a special one of a king girl and she is so stuck on Leo. I believe this girl deserves her star boy and I hope it’s someoneElsewhere in her fictional world. I wish there was a third book where she meets her star boy. I guess it makes me more happy that sad. One of my favorites!
0375913750,Queen of Angels,5.0,"5.0 out of 5 stars
Just the right touch.",26/02/2021,I am still in the mist of finishing this book but so far it has me captivated. I hope the author has a book signing because I would love to see her. I recommend this book for all ages. It is very informative!
0375913750,Wryter,4.0,"4.0 out of 5 stars
A little long...",16/06/2020,"...but a good story. Didn’t like it as much as the original. Interesting characters and a lot like Anne Tyler. All the characters had their own foibles, and were easy to recognize."
